time_hours,B_magnitude,He,Bz,E1,E2,MPS_LO
27.9250,87.8589,-66.9601,46.2915,72166.9,9414.28,1.41229e+07
27.9417,88.3206,-67.7676,45.8987,71016.8,9174.08,1.50352e+07
27.9583,88.3636,-68.2152,45.3434,70115.4,8930.32,1.55064e+07
27.9750,88.0797,-67.9044,45.2996,70517.9,8589.5,1.68912e+07
27.9917,87.8378,-67.8735,44.984,69429.4,8240.22,1.79922e+07
28.0083,88.0701,-68.5736,44.4272,67514.8,7731.99,1.79821e+07
28.0250,88.6652,-69.4927,44.0929,66757.3,7287.68,1.75743e+07
28.0417,88.8473,-69.937,43.7548,65227.1,6876.04,1.63545e+07
28.0583,88.2758,-69.7238,43.1432,63530.6,6703,1.60622e+07
28.0750,88.6042,-70.2594,42.8368,62888.5,6462.48,1.50656e+07
28.0917,88.4496,-70.4944,42.285,61121.4,6232.77,1.34869e+07
28.1083,88.602,-71.0768,41.7044,58301.1,5956.58,1.29825e+07
28.1250,89.1896,-71.882,41.474,57085.3,5725.52,1.47952e+07
28.1417,89.0894,-72.1159,40.9724,56293.9,5585.74,1.47217e+07
28.1583,89.5492,-72.762,40.7704,54756.4,5426.97,1.60993e+07
28.1750,90.6665,-73.9749,40.7473,51434.5,5167.94,1.59381e+07
28.1917,90.5671,-74.1611,40.211,49841.5,5056.53,1.51803e+07
28.2083,90.425,-74.3786,39.589,46470.7,5003.95,1.87493e+07
28.2250,90.4813,-74.765,39.0758,44636.8,5052.59,2.01327e+07
28.2417,90.2552,-75.0281,38.2986,43192.3,4961.09,1.81858e+07
28.2583,90.3952,-75.6469,37.5876,41859.1,4716.11,1.5612e+07
28.2750,91.9976,-77.4541,37.5119,36376.3,3866.68,1.78244e+07
28.2917,92.7005,-78.3941,37.1825,29263.4,3093.72,1.86772e+07
28.3083,92.867,-78.7163,36.8497,23688.1,2997.7,2.00562e+07
28.3250,93.4485,-79.299,36.7322,19797.5,2779.29,1.90715e+07
28.3417,94.087,-80.046,36.5292,18834.1,2236,2.1553e+07
28.3583,95.8556,-81.7614,36.7223,14307.5,1664.44,2.92085e+07
28.3750,98.2305,-83.9904,37.0718,9331.46,1502.69,4.24627e+07
28.3917,101.044,-86.5273,37.6749,5683.8,1134.78,4.55798e+07
28.4083,103.652,-88.4832,38.5682,2435.09,445.256,3.69224e+07
28.4250,105.953,-90.7717,39.1942,1486.6,254.913,2.67235e+07
28.4417,106.8,-91.5347,39.5655,921.652,119.511,2.45056e+07
28.4583,107.227,-92.0214,39.6309,576.315,61.8254,2.39518e+07
28.4750,107.55,-92.3747,39.5844,270.901,28.8884,2.23157e+07
28.4917,107.682,-92.4993,39.5022,231.964,24.2236,2.18111e+07
28.5083,108.039,-93.8884,38.1367,544.111,87.3748,2.1874e+07
28.5250,111.546,-95.3493,42.2894,1273.27,616.375,2.56745e+07
28.5417,106.647,-87.1428,43.375,10967.7,1442.55,5.46767e+07
28.5583,91.4352,-73.3968,40.1114,16661.1,2137.3,6.56981e+07
28.5750,97.7601,-82.5351,38.6798,16278.9,3583.6,5.92193e+07
28.5917,100.571,-85.744,38.8775,11820.4,2349.46,5.35163e+07
28.6083,94.4058,-76.4623,38.4586,20443.8,2736.16,5.91781e+07
28.6250,96.3081,-76.3957,43.6666,23609.3,2245.91,1.0082e+08
28.6417,95.9239,-77.7819,42.9289,27204.3,4323.68,8.81378e+07
28.6583,95.2136,-78.1762,41.0594,19967.9,4630.16,6.65593e+07
28.6750,97.7061,-82.3488,38.9968,17695.6,4103.42,6.54495e+07
28.6917,97.6729,-81.8873,39.7104,19128.8,4464.88,5.54496e+07
28.7083,97.5453,-81.7988,39.455,20237.5,5085.43,5.30588e+07
28.7250,96.3717,-81.3357,38.9865,19337.3,5117.8,6.00315e+07
28.7417,94.0056,-79.3518,38.1755,19568.2,4719.15,6.06323e+07
28.7583,94.5574,-80.8916,36.6281,12964.6,2137.86,5.74597e+07
28.7750,97.9277,-84.4282,36.349,8898.25,1670.5,4.85601e+07
28.7917,106.937,-93.4118,36.4325,4384.48,890.22,3.90452e+07
28.8083,102.77,-88.9915,36.6307,9284.83,1573,3.96571e+07
28.8250,96.7632,-79.3571,40.6503,27849.2,4120.37,2.38209e+07
28.8417,90.8003,-74.3331,38.2457,46305,4279.13,2.93254e+07
28.8583,96.7436,-78.7765,43.4369,34062.6,3774.89,3.69553e+07
28.8750,98.1921,-81.7008,40.6194,18685.1,4219.4,3.96578e+07
28.8917,97.4763,-79.5352,43.4351,23391.1,5329.13,2.94691e+07
28.9083,98.0349,-80.8135,42.7062,23666.2,5478.49,2.47267e+07
28.9250,98.0768,-81.8963,41.0402,20725.3,4968.42,2.15533e+07
28.9417,98.0465,-82.4624,40.1947,18181.9,4829.43,2.34275e+07
28.9583,99.0551,-84.5401,38.2175,16672.1,3642.12,2.6685e+07
28.9750,100.899,-87.1527,36.853,9529.02,1560.52,4.00315e+07
28.9917,100.783,-86.6589,36.9507,8916.56,1547.94,4.59169e+07
29.0083,98.085,-83.4203,37.906,10393,1791.56,3.69896e+07
29.0250,96.5406,-82.2102,36.9409,8046.85,994.902,4.27766e+07
29.0417,98.5552,-83.7989,39.0618,8056.7,397.363,3.1238e+07
29.0583,97.3195,-84.1968,35.7946,3937.16,441.086,3.23918e+07
29.0750,92.8714,-78.4968,37.4329,5701.99,818.103,3.50154e+07
29.0917,92.6548,-78.4043,37.3478,10791.1,1550.45,3.62335e+07
29.1083,92.0685,-76.5662,38.951,11624.3,1521.16,3.85556e+07
29.1250,93.1376,-77.6724,38.8924,11350.9,1514.81,3.9866e+07
29.1417,90.7453,-75.8785,37.3507,11413.3,1529.98,4.15299e+07
29.1583,90.4467,-75.2816,37.8435,11356,1379.15,3.20317e+07
29.1750,91.6298,-76.491,38.285,11182.8,1371.45,3.33441e+07
29.1917,92.3814,-78.0701,36.8473,11013.3,1317.38,3.52833e+07
29.2083,93.0813,-79.0875,35.3774,11518.8,1406.25,3.46176e+07
29.2250,101.614,-82.7774,41.1371,6620.36,789.61,2.79791e+07
29.2417,95.8175,-77.7673,40.9787,10737.9,1252.96,2.86818e+07
29.2583,91.3227,-73.783,40.3759,11532,1296.58,2.76824e+07
29.2750,90.5221,-73.205,40.2034,11363.8,1257.71,2.61977e+07
29.2917,89.4259,-72.6257,39.6767,11414.9,1312.7,2.51279e+07
29.3083,88.1766,-71.7024,39.2743,11854.4,1379.65,2.38103e+07
29.3250,87.0451,-70.8478,38.9947,12245.2,1378.05,2.34269e+07
29.3417,86.9785,-70.902,39.1105,11924.3,1339.13,2.23323e+07
29.3583,87.0703,-71.2249,38.9317,11648.2,1326.84,2.25109e+07
29.3750,87.4209,-71.6021,39.0672,11623.2,1350.29,2.25627e+07
29.3917,88.2936,-72.6289,38.973,11150.1,1367.07,2.67168e+07
29.4083,88.5089,-72.9847,38.791,11536.3,1401.63,2.64584e+07
29.4250,88.027,-72.9776,37.9763,11531.9,1331.24,2.50856e+07
29.4417,88.4096,-73.7198,37.4883,10368.4,1146.48,2.72077e+07
29.4583,88.5259,-73.6996,37.7156,9228.98,1034.78,2.8386e+07
29.4750,89.6261,-74.597,38.226,8275.95,947.554,2.91627e+07
29.4917,89.5412,-74.8125,37.7194,7820.1,917.287,2.96231e+07
29.5083,89.7367,-75.1578,37.493,7500.67,876.933,3.12801e+07
29.5250,90.4768,-76.1678,37.1237,7049.57,810.948,2.98145e+07
29.5417,90.7002,-76.6995,36.6241,6688.41,762.202,2.62922e+07
29.5583,89.9621,-76.276,35.9885,6252.8,709.819,2.58861e+07
29.5750,90.2728,-76.6992,35.849,5764.04,684.95,2.58639e+07
29.5917,91.2611,-77.7232,35.9175,5369.39,662.655,2.4939e+07
29.6083,93.1697,-79.6981,36.0472,4772.05,577.905,2.20362e+07
29.6250,95.2595,-81.5848,36.6558,4108.58,505.278,2.04403e+07
29.6417,95.9523,-82.2436,36.713,3612.35,439.657,1.95338e+07
29.6583,96.1632,-82.1507,36.8684,3413.43,407.412,1.96069e+07
29.6750,94.9601,-80.8462,36.3805,3594.51,446.446,2.02487e+07
29.6917,94.8768,-80.5151,36.3568,3468.16,444.56,2.06232e+07
29.7083,93.4612,-78.4828,36.6686,3619.78,464.001,2.09246e+07
29.7250,91.2059,-76.461,36.1607,3985.44,527.192,2.12217e+07
29.7417,89.1206,-74.4299,36.2332,4444.84,601.218,2.16039e+07
29.7583,89.4078,-75.72,35.2986,5073.57,535.311,2.89468e+07
29.7750,88.4181,-74.4198,35.4814,5350.22,763.962,4.27267e+07
29.7917,89.2354,-75.3751,35.1179,5205.32,786.778,4.1373e+07
29.8083,90.5793,-76.8683,34.7322,5108.3,771.794,2.38434e+07
29.8250,90.8333,-76.9016,35.1847,4703.33,762.29,2.39852e+07
29.8417,91.3358,-77.5844,34.8007,4208.97,711.803,2.26498e+07
29.8583,88.5173,-74.0364,35.5461,4307.09,1007.75,2.90481e+07
29.8750,87.6793,-72.7363,36.294,4329.04,1078.66,3.56593e+07
29.8917,88.1587,-72.7649,37.0775,4587.9,934.238,3.31594e+07
29.9083,87.942,-72.3663,37.3827,4588.42,640.633,3.61188e+07
29.9250,87.8686,-72.4051,37.3818,4451.9,802.173,3.4482e+07
29.9417,88.4689,-73.0392,37.4379,4728.33,882.442,3.66011e+07
29.9583,88.987,-73.8465,37.1442,5451.53,871.39,3.45444e+07
29.9750,88.3398,-73.4904,36.5584,5796.6,846.302,3.57696e+07
29.9917,88.9721,-74.0678,36.7883,5728.69,822.575,3.45841e+07
30.0083,89.826,-74.8476,37.1239,5696.68,739.905,3.24655e+07
30.0250,89.8633,-75.0537,36.9904,5882.83,741.074,3.05038e+07
30.0417,89.4239,-74.7623,36.7861,5965.68,795.055,3.06287e+07
30.0583,89.0289,-74.3986,36.7692,6268.95,865.177,3.08837e+07
30.0750,89.0475,-74.1422,37.1957,6721.62,897.141,3.22833e+07
30.0917,89.4385,-74.3351,37.5579,6906.71,876.653,3.36582e+07
30.1083,89.4411,-74.3808,37.634,7191.37,912.14,3.36069e+07
30.1250,89.6394,-74.5675,37.7964,7378.16,945.377,3.18083e+07
30.1417,89.1463,-74.1289,37.694,7353.86,904.012,3.16806e+07
30.1583,89.5182,-74.4311,37.8711,7437,906.556,3.02297e+07
30.1750,89.6379,-74.3473,38.2023,7551.68,916.627,2.95351e+07
30.1917,89.6056,-73.9947,38.6564,7814.59,921.198,3.17458e+07
30.2083,89.7761,-74.0067,38.8918,7624.12,853.952,3.08787e+07
30.2250,89.7063,-73.9012,38.9193,6993.78,736.859,3.08207e+07
30.2417,89.3271,-73.5926,38.7709,6343.37,650.565,2.96951e+07
30.2583,89.3293,-73.5689,38.8066,6041.15,619.702,3.06346e+07
30.2750,89.2113,-73.5014,38.6938,5661.37,564.911,3.02284e+07
30.2917,89.3367,-73.658,38.6483,5220.74,532.031,3.252e+07
30.3083,89.5273,-73.819,38.6495,4846.45,488.692,3.46882e+07
30.3250,89.6385,-73.9518,38.5074,4749.93,490.893,3.4477e+07
30.3417,89.493,-73.8345,38.3586,4681.06,470.32,3.34569e+07
30.3583,89.51,-73.9452,38.1614,4420.58,442.528,3.19547e+07
30.3750,89.6295,-74.1233,38.1019,4221.2,413.865,3.16281e+07
30.3917,89.4867,-74.0797,37.973,4059.24,401.042,3.21622e+07
30.4083,89.3088,-73.8939,37.9896,4063.92,403.233,3.27567e+07
30.4250,89.3098,-73.8734,38.0229,4264.93,407.753,3.28494e+07
30.4417,89.2211,-74.0476,37.6717,4390.08,419.792,3.3312e+07
30.4583,89.339,-74.2842,37.5826,4361.42,420.276,3.21677e+07
30.4750,89.2713,-74.248,37.5663,4448.93,412.507,3.2891e+07
30.4917,89.2478,-74.2937,37.456,4403.2,402.612,2.98579e+07
30.5083,89.7571,-74.9285,37.3554,4265.86,385.176,3.14019e+07
30.5250,90.2032,-75.2651,37.6524,4056.42,372.46,3.06657e+07
30.5417,90.3959,-75.4662,37.7163,3894.53,381.584,2.85811e+07
30.5583,90.4613,-75.6641,37.5445,3975.2,373.917,2.86845e+07
30.5750,90.5736,-75.773,37.5898,3955.41,360.755,2.85093e+07
30.5917,90.8184,-75.9251,37.79,3800.44,362.553,3.13085e+07
30.6083,90.9571,-76.0326,37.8521,3787.95,370.187,3.15244e+07
30.6250,90.7628,-75.8601,37.8087,3849.06,371.417,3.11992e+07
30.6417,90.5987,-75.7432,37.7179,3889.61,360.849,3.02549e+07
30.6583,90.6523,-75.7625,37.7994,3902.63,360.883,2.97126e+07
30.6750,90.8393,-75.9521,37.8288,3844.39,346.234,2.78259e+07
30.6917,91.3357,-76.2929,38.1668,3812.58,357.822,2.73893e+07
30.7083,91.8345,-76.8063,38.2073,3816.82,374.195,2.6281e+07
30.7250,92.0786,-77.0763,38.1915,3696.18,361.751,2.78879e+07
30.7417,92.1089,-77.0781,38.2444,3493.83,342.029,3.14212e+07
30.7583,92.5746,-77.4172,38.5538,3511.87,339.97,2.44183e+07
30.7750,92.7491,-77.4694,38.815,3651.4,340.653,2.22376e+07
30.7917,92.6618,-77.3478,38.8646,3674.41,344.487,2.53265e+07
30.8083,92.4778,-77.1022,38.9461,3683.05,354.258,2.39278e+07
30.8250,92.1752,-76.7773,38.93,3690.22,352.533,2.24133e+07
30.8417,92.0031,-76.552,38.9931,3741.57,340.726,2.07188e+07
30.8583,91.7324,-76.2599,38.9896,3813.8,347.326,2.00583e+07
30.8750,91.7,-76.1148,39.1721,3812.23,360.075,2.05153e+07
30.8917,91.7256,-76.0302,39.3739,3797.58,360.517,2.04025e+07
30.9083,92.098,-76.3273,39.5525,3743.71,352.145,2.02129e+07
30.9250,92.3287,-76.5414,39.6187,3606.11,346.125,2.09036e+07
30.9417,92.0705,-76.2607,39.641,3279.72,310.647,2.04328e+07
30.9583,91.7099,-75.8679,39.6411,2896.33,288.106,2.07949e+07
30.9750,91.4807,-75.6042,39.6177,2670.66,245.995,2.02472e+07
30.9917,91.4672,-75.5199,39.6704,2511.83,225.918,2.06704e+07
31.0083,91.2392,-75.2589,39.6389,2122.26,177.886,2.16078e+07
31.0250,91.1183,-75.1428,39.6339,1630.75,127.898,2.14988e+07
31.0417,91.1237,-75.126,39.7261,1051.98,144.307,2.15308e+07
31.0583,91.4401,-75.4358,39.7784,1108.79,183.631,2.22081e+07
31.0750,91.6855,-75.6828,39.7664,1347.23,116.17,2.13623e+07
31.0917,91.956,-75.9527,39.8233,855.978,59.0698,2.15826e+07
31.1083,92.1607,-76.2663,39.7272,654.868,88.1893,2.20321e+07
31.1250,92.5655,-76.6216,39.8897,787.397,78.524,2.24293e+07
31.1417,92.9541,-77.0087,39.9536,802.89,83.9572,2.27268e+07
31.1583,92.8712,-77.0072,39.8482,890.84,79.5105,2.13993e+07
31.1750,92.1995,-76.29,39.885,1126.03,43.3055,2.21278e+07
31.1917,91.8253,-75.9416,39.855,1290.99,55.7131,2.28898e+07
31.2083,91.9175,-75.9502,40.0138,845.616,144.045,2.26833e+07
31.2250,91.8357,-75.7594,40.1473,1613.08,321.402,2.17314e+07
31.2417,91.5373,-75.429,40.121,3856.53,359.417,2.25439e+07
31.2583,91.0731,-75.0372,39.9868,4629.74,427.413,2.24709e+07
31.2750,90.8647,-74.8236,40.0031,5877.6,506.753,2.34791e+07
31.2917,90.7297,-74.6165,40.0865,7384.55,384.124,2.46556e+07
31.3083,90.3112,-74.1774,39.9984,8953.73,349.313,2.60291e+07
31.3250,89.2323,-73.4607,39.3114,10311.7,461.718,2.74011e+07
31.3417,89.6516,-73.7721,39.5291,8448.11,869.765,2.95197e+07
31.3583,89.8476,-73.7224,39.9983,13314.4,961.094,3.06176e+07
31.3750,90.1724,-73.8983,40.3006,17224.2,1554.5,3.22591e+07
31.3917,90.5287,-74.101,40.6029,18879,1692.66,3.64669e+07
31.4083,91.2023,-74.9931,40.3267,20165.4,1862.83,4.8052e+07
31.4250,92.5962,-77.0419,39.3108,15019.2,1602.66,4.95527e+07
31.4417,92.9452,-77.2144,39.728,18131.5,2095.09,5.55215e+07
31.4583,92.4328,-76.2078,40.5335,32050.1,2954.05,5.31761e+07
31.4750,92.0578,-75.5583,40.9996,48046.6,3399.3,5.29164e+07
31.4917,93.0072,-77.5531,39.4748,37997.8,2020.42,6.11709e+07
31.5083,95.2111,-82.5572,34.4187,11421.1,464.214,8.18427e+07
31.5250,92.1932,-77.5095,37.8269,46897.4,1602.94,7.15343e+07
31.5417,91.0423,-75.839,38.7155,54919.1,1793.46,7.03588e+07
31.5583,93.5399,-78.6215,38.4268,28906.1,935.548,5.88983e+07
31.5750,94.3943,-79.3164,38.8665,23127.3,748.85,5.73312e+07
31.5917,94.8609,-79.7777,38.9096,17710.4,763.214,4.67181e+07
31.6083,93.9268,-78.2638,39.8386,23067.7,1416.59,4.97159e+07
31.6250,93.5022,-77.7849,39.8815,27111.1,1741.03,5.71567e+07
31.6417,93.6026,-77.7515,40.1933,25866.6,1382.23,5.41239e+07
31.6583,92.7526,-76.4793,40.8417,30726.8,1634.75,5.12496e+07
31.6750,92.1014,-75.2861,41.5999,35218,1855.86,5.0344e+07
31.6917,92.094,-75.2158,41.7195,38428,2167.58,5.1373e+07
31.7083,92.4914,-76.2275,40.8397,37572.7,2354.34,4.90902e+07
31.7250,92.6802,-75.0537,42.9814,44432.3,3026.28,4.42086e+07
31.7417,92.9578,-74.5797,44.2063,50774.1,3015.33,4.77962e+07
31.7583,93.3704,-74.2941,45.3086,58764.5,3136.95,4.68368e+07
31.7750,93.6612,-73.979,46.1869,67605.6,3567.61,4.65431e+07
31.7917,93.9474,-73.9611,46.6414,72311.4,3639.74,4.58773e+07
31.8083,93.98,-74.1237,46.4502,71626.1,3287.98,5.06201e+07
31.8250,94.0907,-74.4209,46.161,69398.9,3319.47,5.0545e+07
31.8417,94.1342,-74.4862,46.1833,64417.4,3109.78,5.24752e+07
31.8583,94.3017,-74.5094,46.3668,64961.2,3370.47,5.02758e+07
31.8750,94.5059,-74.3916,46.8103,69336.6,3602.56,4.92668e+07
31.8917,94.4192,-74.2575,46.8946,67746.3,3162.37,4.45481e+07
31.9083,94.6748,-74.4671,46.9502,66001.8,2631.76,4.49288e+07
31.9250,94.6532,-74.4156,47.0294,65455.4,2601.55,4.06496e+07
31.9417,94.74,-74.3542,47.2512,64367.8,2959.6,3.72121e+07
31.9583,95.139,-74.5509,47.591,63851.1,3348.63,3.50054e+07
31.9750,95.084,-74.1762,48.0661,66497.3,3282.78,3.37519e+07
31.9917,95.3502,-73.8788,48.7641,71942.4,3023.52,3.16928e+07
32.0083,95.4493,-74.1531,48.5689,76080.4,2470.02,3.01688e+07
32.0250,95.3844,-74.2283,48.5157,80766,2091.09,3.07347e+07
32.0417,95.8171,-74.0964,49.3072,84616.9,1873.79,3.10604e+07
32.0583,95.7212,-73.5255,49.927,87020.4,1790.92,3.76794e+07
32.0750,95.6927,-73.1439,50.2975,90447.3,1766.08,3.78264e+07
32.0917,95.7073,-72.9491,50.5151,88754.9,1735.13,3.77013e+07
32.1083,95.4776,-72.5863,50.588,95212.1,1792.88,3.57389e+07
32.1250,95.6423,-72.319,51.1116,98395.5,1792.21,3.61201e+07
32.1417,95.6233,-71.8107,51.7492,101674,1846.51,3.52216e+07
32.1583,95.7029,-71.7907,51.8804,108299,1846.02,3.56957e+07
32.1750,95.6679,-71.2968,52.5718,110633,1921.08,3.50401e+07
32.1917,95.7706,-71.1855,52.6719,114934,2006.66,3.43589e+07
32.2083,95.8013,-70.9515,53.12,118209,2061.76,3.48594e+07
32.2250,96.0022,-70.8512,53.483,111474,2305.27,3.47727e+07
32.2417,96.172,-70.8408,53.6684,98786.4,2565.57,3.39804e+07
32.2583,96.5019,-70.8784,54.1402,87490.4,2807.43,3.33615e+07
32.2750,97.0591,-71.3261,54.3516,88172.6,2829.29,3.27821e+07
32.2917,97.1936,-71.2695,54.6171,86708.9,3092.79,3.60513e+07
32.3083,97.4366,-71.2839,54.9009,86160.9,3874.36,3.63604e+07
32.3250,97.7149,-71.19,55.3913,86922.2,4733,3.70169e+07
32.3417,98.2223,-71.6542,55.4762,89067.5,5210.6,3.83047e+07
32.3583,98.4189,-71.5629,55.8816,94249,4938.13,3.96328e+07
32.3750,98.6252,-71.9103,55.6977,101510,4805.62,4.57156e+07
32.3917,98.5741,-71.7019,55.8893,111046,4999.48,4.29838e+07
32.4083,98.5761,-71.4362,56.3021,121981,5081.14,4.43363e+07
32.4250,98.8096,-71.4439,56.6763,126944,5217.29,4.09342e+07
32.4417,98.8308,-70.8379,57.2644,134647,5456.32,4.07463e+07
32.4583,98.7497,-70.0716,57.8835,143563,5505.38,4.13228e+07
32.4750,98.6855,-69.9501,58.1206,144035,5231.14,4.08418e+07
32.4917,98.6808,-69.4511,58.6113,148394,5183.08,3.87767e+07
32.5083,98.4847,-68.8245,59.0107,153003,5069.12,3.67453e+07
32.5250,98.3626,-68.2354,59.3372,158286,5106.33,3.40211e+07
32.5417,98.1207,-67.8434,59.4897,161554,5259.69,3.14127e+07
32.5583,97.9484,-67.4789,59.5485,167207,5720.4,2.62245e+07
32.5750,97.8188,-67.1114,59.7912,169357,6267.43,2.5578e+07
32.5917,97.9708,-67.0334,60.0732,171077,7140.09,2.49293e+07
32.6083,98.0207,-66.9661,60.2026,169439,7694.46,2.39299e+07
32.6250,98.0502,-66.8236,60.4048,168113,7924.57,2.32018e+07
32.6417,98.0084,-66.5796,60.5386,173570,7609.75,2.3909e+07
32.6583,97.8249,-66.234,60.7218,176109,7144.95,2.41628e+07
32.6750,97.7665,-65.8711,60.9652,176166,6979.61,2.49277e+07
32.6917,97.6251,-65.5744,61.1078,180669,6802.59,2.32692e+07
32.7083,97.5209,-65.3081,61.1837,186914,6728.96,2.30036e+07
32.7250,97.1153,-64.6536,61.3684,195606,6509.76,2.07519e+07
32.7417,97.0283,-64.287,61.6043,201712,6378.25,2.04131e+07
32.7583,96.9205,-63.9999,61.8305,203008,6137.45,1.85966e+07
32.7750,97.084,-63.7863,62.2346,200675,5920.44,1.93064e+07
32.7917,97.307,-63.6302,62.6448,199333,5795.53,1.86617e+07
32.8083,97.4139,-63.4055,62.9743,197352,5535.15,1.77938e+07
32.8250,97.5928,-63.1434,63.4602,197407,5385.3,1.62621e+07
32.8417,97.9131,-63.2147,63.8144,194479,5286.25,1.58333e+07
32.8583,98.1457,-63.2244,64.1176,188408,5228.57,1.51112e+07
32.8750,98.2684,-63.1669,64.3677,182230,5263.84,1.55589e+07
32.8917,98.3556,-62.9795,64.6076,175235,5304.83,1.53203e+07
32.9083,98.5324,-63.0161,64.8655,165155,5359.35,1.56659e+07
32.9250,98.5972,-62.9616,64.9548,155224,5442.51,1.63594e+07
32.9417,98.383,-62.6277,64.9732,148551,5624.79,1.58961e+07
32.9583,98.3207,-62.5637,65.0786,137944,5673.34,1.60189e+07
32.9750,98.8708,-62.7307,65.473,130056,5781.22,1.62417e+07
32.9917,98.9001,-62.3442,65.8258,127967,5896.14,1.68577e+07
33.0083,98.8421,-61.8652,66.1133,123020,5958.39,1.96563e+07
33.0250,98.6603,-61.2904,66.3353,118429,6126.5,2.21768e+07
33.0417,98.6518,-60.8057,66.7008,113927,6217.41,2.04802e+07
33.0583,98.4258,-60.1922,66.911,110686,6294.76,2.16767e+07
33.0750,98.2474,-59.9781,66.9094,104885,6292.24,2.13577e+07
33.0917,98.1952,-60.2641,66.6801,96595,6241.52,2.04034e+07
33.1083,98.3606,-60.7815,66.5086,85198.1,6066.27,1.88134e+07
33.1250,98.6839,-61.3035,66.4469,74656.1,5876.67,1.92546e+07
33.1417,98.9798,-61.2002,66.6891,71472.3,6004.43,1.84198e+07
33.1583,98.8096,-60.5805,66.8819,71684.9,6219.98,1.90201e+07
33.1750,98.4325,-59.9655,67.009,72745.2,6332.08,1.98413e+07
33.1917,98.3936,-59.8737,67.1546,67573,6354.3,2.08882e+07
33.2083,98.3948,-59.7641,67.1884,60618,6330.24,1.99288e+07
33.2250,98.3741,-59.4403,67.3908,58783.2,6432.07,1.99307e+07
33.2417,98.4921,-59.0798,67.7743,58436.2,6705.59,2.06092e+07
33.2583,98.5081,-58.5409,68.2505,57208.1,6915.25,2.01293e+07
33.2750,98.4916,-58.288,68.3847,54082.5,7059.43,1.90734e+07
33.2917,98.3696,-57.8371,68.5083,52433.8,7250.31,1.93661e+07
33.3083,98.3774,-57.6711,68.7689,50768.4,7238.03,1.78481e+07
33.3250,98.6476,-57.6219,68.9421,48989.5,7373.22,1.96741e+07
33.3417,98.6733,-57.5962,68.9881,47709.7,7546.19,1.91385e+07
33.3583,98.9758,-57.8486,69.28,44227.9,7425.31,1.72894e+07
33.3750,99.4418,-57.7533,69.9335,43327.6,7582.89,1.71759e+07
33.3917,99.7301,-57.7699,70.3644,41005.8,7672.89,1.73451e+07
33.4083,99.8415,-57.5915,70.446,39363.8,7633.18,1.72134e+07
33.4250,99.2416,-57.2588,69.857,37119.2,7661.07,1.66117e+07
33.4417,98.9998,-57.1913,69.4984,35625.8,7507.56,1.62012e+07
33.4583,99.5559,-57.4208,70,34307.4,7516.76,1.75889e+07
33.4750,100.21,-57.5352,70.9325,33859.7,7545.36,1.9074e+07
33.4917,100.482,-57.465,71.5231,33832.3,7624.25,1.88414e+07
33.5083,100.133,-57.2139,71.3857,33539.5,7514.84,1.93599e+07
33.5250,100.047,-57.1598,71.2328,33480.2,7511.86,1.77901e+07
33.5417,100.266,-57.0735,71.469,34137.8,7628.81,1.54533e+07
33.5583,100.352,-56.7567,71.8512,34359.4,7783.46,1.73036e+07
33.5750,99.5801,-56.5007,71.1886,34516.8,7846.48,1.5066e+07
33.5917,99.8671,-56.8475,70.9741,35194.6,7848.05,1.41706e+07
33.6083,100.925,-57.4508,71.9212,35773.3,8210.64,1.52202e+07
33.6250,101.394,-57.0049,72.9339,37229.6,8646.28,1.97258e+07
33.6417,101.45,-57.5849,72.7305,37437.3,8582.88,1.74806e+07
33.6583,100.302,-57.076,71.6437,37088.9,8427.99,1.48291e+07
33.6750,100.532,-57.3237,71.4217,37210.4,8335.31,1.3831e+07
33.6917,100.623,-57.2043,71.5711,37708.2,8401.9,1.31643e+07
33.7083,101.53,-57.21,72.8176,39113.1,8769.25,1.39839e+07
33.7250,101.882,-57.1182,73.5276,40414.5,9147.42,1.77537e+07
33.7417,101.555,-57.1642,72.9726,40434.4,9079.23,1.65459e+07
33.7583,100.807,-57.2775,71.9373,39797.3,8839.68,1.3896e+07
33.7750,100.41,-57.1321,71.5325,40297.2,8760.07,1.32517e+07
33.7917,100.642,-57.1196,71.5512,41362.1,8804.15,1.23416e+07
33.8083,100.617,-56.7394,71.7186,41416.8,8846.03,1.2842e+07
33.8250,100.989,-56.6562,72.3046,41922.3,8950.08,1.27091e+07
33.8417,101.354,-56.6944,72.8942,42588.4,9019.08,1.32696e+07
33.8583,101.529,-57.1031,73.0972,43073.6,9036.09,1.38559e+07
33.8750,101.636,-56.8429,73.3894,43042.7,9083.75,1.38279e+07
33.8917,101.176,-56.4373,73.0627,43408.3,8910.44,1.40978e+07
33.9083,100.518,-56.2885,72.2868,43848,8823.7,1.31278e+07
33.9250,100.346,-56.1118,72.0059,44308.3,8579.32,1.12468e+07
33.9417,100.458,-55.8717,72.4091,44548.2,8437.99,1.12915e+07
33.9583,100.516,-56.0245,72.5333,44789.4,8192.36,1.11036e+07
33.9750,100.455,-55.8125,72.7486,44870.8,8062.82,1.12161e+07
33.9917,100.545,-55.5551,73.275,44759.2,8116.7,1.22292e+07
34.0083,101.047,-55.7403,73.3251,45175.4,8196.35,1.28989e+07
34.0250,100.248,-55.5613,72.6521,45661.9,8063.01,1.16152e+07
34.0417,99.779,-55.4142,72.3402,45610.7,7784.7,9.96971e+06
34.0583,99.9712,-55.6122,72.3564,45763,7642.7,1.00086e+07
